Year,Quarter,Date,Ticker
2015,2,2015-06-30,PPG
2015,2,2015-06-30,PPL
2015,2,2015-06-30,PRGO
2015,2,2015-06-30,PRU
2015,2,2015-06-30,PSA
2015,2,2015-06-30,PSX
2015,2,2015-06-30,PVH
2015,2,2015-06-30,PWR
2015,2,2015-06-30,PX
2015,2,2015-06-30,PXD
2015,2,2015-06-30,QCOM
2015,2,2015-06-30,QEP
2015,2,2015-06-30,QRVO
2015,2,2015-06-30,R
2015,2,2015-06-30,RAI
2015,2,2015-06-30,RCL
2015,2,2015-06-30,REGN
2015,2,2015-06-30,RF
2015,2,2015-06-30,RHI
2015,2,2015-06-30,RHT
2015,2,2015-06-30,RIG
2015,2,2015-06-30,RL
2015,2,2015-06-30,ROK
2015,2,2015-06-30,ROP
2015,2,2015-06-30,ROST
2015,2,2015-06-30,RRC
2015,2,2015-06-30,RSG
2015,2,2015-06-30,RTN
2015,2,2015-06-30,SBUX
2015,2,2015-06-30,SCG
2015,2,2015-06-30,SCHW
2015,2,2015-06-30,SE
2015,2,2015-06-30,SEE
2015,2,2015-06-30,SHW
2015,2,2015-06-30,SIAL
2015,2,2015-06-30,SJM
2015,2,2015-06-30,SLB
2015,2,2015-06-30,SLG
2015,2,2015-06-30,SNA
2015,2,2015-06-30,SNDK
2015,2,2015-06-30,SNI
2015,2,2015-06-30,SO
2015,2,2015-06-30,SPG
2015,2,2015-06-30,SPGI
2015,2,2015-06-30,SPLS
2015,2,2015-06-30,SRCL
2015,2,2015-06-30,SRE
2015,2,2015-06-30,STI
2015,2,2015-06-30,STJ
2015,2,2015-06-30,STT
2015,2,2015-06-30,STX
2015,2,2015-06-30,STZ
2015,2,2015-06-30,SWK
2015,2,2015-06-30,SWKS
2015,2,2015-06-30,SWN
2015,2,2015-06-30,SYK
2015,2,2015-06-30,SYMC
2015,2,2015-06-30,SYY
2015,2,2015-06-30,T
2015,2,2015-06-30,TAP
2015,2,2015-06-30,TDC
2015,2,2015-06-30,TE
2015,2,2015-06-30,TEL
2015,2,2015-06-30,TGNA
2015,2,2015-06-30,TGT
2015,2,2015-06-30,THC
2015,2,2015-06-30,TIF
2015,2,2015-06-30,TJX
2015,2,2015-06-30,TMK
2015,2,2015-06-30,TMO
2015,2,2015-06-30,TPR
2015,2,2015-06-30,TRIP
2015,2,2015-06-30,TROW
2015,2,2015-06-30,TRV
2015,2,2015-06-30,TSCO
2015,2,2015-06-30,TSN
2015,2,2015-06-30,TSS
2015,2,2015-06-30,TWC
2015,2,2015-06-30,TWX
2015,2,2015-06-30,TXN
2015,2,2015-06-30,TXT
2015,2,2015-06-30,UAA
2015,2,2015-06-30,UHS
2015,2,2015-06-30,UNH
2015,2,2015-06-30,UNM
2015,2,2015-06-30,UNP
2015,2,2015-06-30,UPS
2015,2,2015-06-30,URBN
2015,2,2015-06-30,URI
2015,2,2015-06-30,USB
2015,2,2015-06-30,UTX
2015,2,2015-06-30,V
2015,2,2015-06-30,VAR
2015,2,2015-06-30,VFC
2015,2,2015-06-30,VIAB
2015,2,2015-06-30,VLO
2015,2,2015-06-30,VMC
2015,2,2015-06-30,VNO
2015,2,2015-06-30,VRSN
2015,2,2015-06-30,VRTX
2015,2,2015-06-30,VTR
2015,2,2015-06-30,VZ
2015,2,2015-06-30,WAT
2015,2,2015-06-30,WBA
2015,2,2015-06-30,WDC
2015,2,2015-06-30,WEC
2015,2,2015-06-30,WELL
2015,2,2015-06-30,WFC
2015,2,2015-06-30,WFM
2015,2,2015-06-30,WHR
2015,2,2015-06-30,WM
2015,2,2015-06-30,WMB
2015,2,2015-06-30,WMT
2015,2,2015-06-30,WU
2015,2,2015-06-30,WY
2015,2,2015-06-30,WYND
2015,2,2015-06-30,WYNN
2015,2,2015-06-30,XEC
2015,2,2015-06-30,XEL
2015,2,2015-06-30,XL
2015,2,2015-06-30,XLNX
2015,2,2015-06-30,XOM
2015,2,2015-06-30,XRAY
2015,2,2015-06-30,XRX
2015,2,2015-06-30,XYL
2015,2,2015-06-30,YUM
2015,2,2015-06-30,ZBH
2015,2,2015-06-30,ZION
2015,2,2015-06-30,ZTS
2015,3,2015-09-30,A
2015,3,2015-09-30,AABA
2015,3,2015-09-30,AAL
2015,3,2015-09-30,AAP
2015,3,2015-09-30,AAPL
2015,3,2015-09-30,ABBV
2015,3,2015-09-30,ABC
2015,3,2015-09-30,ABT
2015,3,2015-09-30,ACN
2015,3,2015-09-30,ADBE
2015,3,2015-09-30,ADI
2015,3,2015-09-30,ADM
2015,3,2015-09-30,ADP
2015,3,2015-09-30,ADS
2015,3,2015-09-30,ADSK
2015,3,2015-09-30,ADT
2015,3,2015-09-30,AEE
2015,3,2015-09-30,AEP
2015,3,2015-09-30,AES
2015,3,2015-09-30,AET
2015,3,2015-09-30,AFL
2015,3,2015-09-30,AGN
2015,3,2015-09-30,AIG
2015,3,2015-09-30,AIV
2015,3,2015-09-30,AIZ
2015,3,2015-09-30,AKAM
2015,3,2015-09-30,ALL
2015,3,2015-09-30,ALLE
2015,3,2015-09-30,ALTR
2015,3,2015-09-30,ALXN
2015,3,2015-09-30,AMAT
2015,3,2015-09-30,AME
2015,3,2015-09-30,AMG
2015,3,2015-09-30,AMGN
2015,3,2015-09-30,AMP
2015,3,2015-09-30,AMT
2015,3,2015-09-30,AMZN
2015,3,2015-09-30,AN
2015,3,2015-09-30,ANDV
2015,3,2015-09-30,ANTM
2015,3,2015-09-30,AON
2015,3,2015-09-30,APA
2015,3,2015-09-30,APC
2015,3,2015-09-30,APD
2015,3,2015-09-30,APH
2015,3,2015-09-30,APTV
2015,3,2015-09-30,ARG
2015,3,2015-09-30,ARNC
2015,3,2015-09-30,ATVI
2015,3,2015-09-30,AVB
2015,3,2015-09-30,AVGO
2015,3,2015-09-30,AVY
2015,3,2015-09-30,AXP
2015,3,2015-09-30,AZO
2015,3,2015-09-30,BA
2015,3,2015-09-30,BAC
2015,3,2015-09-30,BAX
2015,3,2015-09-30,BBBY
2015,3,2015-09-30,BBT
2015,3,2015-09-30,BBY
2015,3,2015-09-30,BCR
2015,3,2015-09-30,BDX
2015,3,2015-09-30,BEN
2015,3,2015-09-30,BF.B
2015,3,2015-09-30,BHGE
2015,3,2015-09-30,BIIB
2015,3,2015-09-30,BK
2015,3,2015-09-30,BKNG
2015,3,2015-09-30,BLK
2015,3,2015-09-30,BLL
2015,3,2015-09-30,BMY
2015,3,2015-09-30,BRCM
2015,3,2015-09-30,BRK.B
2015,3,2015-09-30,BSX
2015,3,2015-09-30,BWA
2015,3,2015-09-30,BXLT
2015,3,2015-09-30,BXP
2015,3,2015-09-30,C
2015,3,2015-09-30,CA
2015,3,2015-09-30,CAG
2015,3,2015-09-30,CAH
2015,3,2015-09-30,CAM
2015,3,2015-09-30,CAT
2015,3,2015-09-30,CB
2015,3,2015-09-30,CBRE
2015,3,2015-09-30,CBS
2015,3,2015-09-30,CCE
2015,3,2015-09-30,CCI
2015,3,2015-09-30,CCL
2015,3,2015-09-30,CELG
2015,3,2015-09-30,CERN
2015,3,2015-09-30,CF
2015,3,2015-09-30,CHK
2015,3,2015-09-30,CHRW
2015,3,2015-09-30,CI
2015,3,2015-09-30,CINF
2015,3,2015-09-30,CL
2015,3,2015-09-30,CLX
2015,3,2015-09-30,CMA
2015,3,2015-09-30,CMCSA
2015,3,2015-09-30,CMCSK
2015,3,2015-09-30,CME
2015,3,2015-09-30,CMG
2015,3,2015-09-30,CMI
2015,3,2015-09-30,CMS
2015,3,2015-09-30,CNP
2015,3,2015-09-30,CNX
2015,3,2015-09-30,COF
2015,3,2015-09-30,COG
2015,3,2015-09-30,COL
2015,3,2015-09-30,COP
2015,3,2015-09-30,COST
2015,3,2015-09-30,CPB
2015,3,2015-09-30,CPGX
2015,3,2015-09-30,CRM
2015,3,2015-09-30,CSCO
2015,3,2015-09-30,CSX
2015,3,2015-09-30,CTAS
2015,3,2015-09-30,CTL
2015,3,2015-09-30,CTSH
2015,3,2015-09-30,CTXS
2015,3,2015-09-30,CVC
2015,3,2015-09-30,CVS
2015,3,2015-09-30,CVX
2015,3,2015-09-30,D
2015,3,2015-09-30,DAL
2015,3,2015-09-30,DD
2015,3,2015-09-30,DE
2015,3,2015-09-30,DFS
2015,3,2015-09-30,DG
2015,3,2015-09-30,DGX
2015,3,2015-09-30,DHI
2015,3,2015-09-30,DHR
2015,3,2015-09-30,DIS
2015,3,2015-09-30,DISCA
2015,3,2015-09-30,DISCK
2015,3,2015-09-30,DLTR
2015,3,2015-09-30,DNB
2015,3,2015-09-30,DO
2015,3,2015-09-30,DOV
2015,3,2015-09-30,DOW
2015,3,2015-09-30,DRI
2015,3,2015-09-30,DTE
2015,3,2015-09-30,DUK
2015,3,2015-09-30,DVA
2015,3,2015-09-30,DVN
2015,3,2015-09-30,DXC
2015,3,2015-09-30,EA
2015,3,2015-09-30,EBAY
2015,3,2015-09-30,ECL
2015,3,2015-09-30,ED
2015,3,2015-09-30,EFX
2015,3,2015-09-30,EIX
2015,3,2015-09-30,EL
2015,3,2015-09-30,EMC
2015,3,2015-09-30,EMN
2015,3,2015-09-30,EMR
2015,3,2015-09-30,ENDP
2015,3,2015-09-30,EOG
2015,3,2015-09-30,EQIX
2015,3,2015-09-30,EQR
2015,3,2015-09-30,EQT
2015,3,2015-09-30,ES
2015,3,2015-09-30,ESRX
2015,3,2015-09-30,ESS
2015,3,2015-09-30,ESV
2015,3,2015-09-30,ETFC
2015,3,2015-09-30,ETN
2015,3,2015-09-30,ETR
2015,3,2015-09-30,EW
2015,3,2015-09-30,EXC
2015,3,2015-09-30,EXPD
2015,3,2015-09-30,EXPE
2015,3,2015-09-30,F
2015,3,2015-09-30,FAST
2015,3,2015-09-30,FB
2015,3,2015-09-30,FCX
2015,3,2015-09-30,FDX
2015,3,2015-09-30,FE
2015,3,2015-09-30,FFIV
2015,3,2015-09-30,FIS
2015,3,2015-09-30,FISV
2015,3,2015-09-30,FITB
2015,3,2015-09-30,FLIR
2015,3,2015-09-30,FLR
2015,3,2015-09-30,FLS
2015,3,2015-09-30,FMC
2015,3,2015-09-30,FOSL
2015,3,2015-09-30,FOX
2015,3,2015-09-30,FOXA
2015,3,2015-09-30,FSLR
2015,3,2015-09-30,FTI
2015,3,2015-09-30,FTR
2015,3,2015-09-30,GAS
2015,3,2015-09-30,GD
2015,3,2015-09-30,GE
2015,3,2015-09-30,GGP
2015,3,2015-09-30,GILD
2015,3,2015-09-30,GIS
2015,3,2015-09-30,GLW
2015,3,2015-09-30,GM
2015,3,2015-09-30,GMCR
2015,3,2015-09-30,GME
2015,3,2015-09-30,GNW
2015,3,2015-09-30,GOOG
2015,3,2015-09-30,GOOGL
2015,3,2015-09-30,GPC
2015,3,2015-09-30,GPS
2015,3,2015-09-30,GRMN
2015,3,2015-09-30,GS
2015,3,2015-09-30,GT
2015,3,2015-09-30,GWW
2015,3,2015-09-30,HAL
2015,3,2015-09-30,HAR
2015,3,2015-09-30,HAS
2015,3,2015-09-30,HBAN
2015,3,2015-09-30,HBI
2015,3,2015-09-30,HCA
2015,3,2015-09-30,HCBK
2015,3,2015-09-30,HCP
2015,3,2015-09-30,HD
2015,3,2015-09-30,HES
2015,3,2015-09-30,HIG
2015,3,2015-09-30,HOG
2015,3,2015-09-30,HON
2015,3,2015-09-30,HOT
2015,3,2015-09-30,HP
2015,3,2015-09-30,HPQ
2015,3,2015-09-30,HRB
2015,3,2015-09-30,HRL
2015,3,2015-09-30,HRS
2015,3,2015-09-30,HSIC
2015,3,2015-09-30,HST
2015,3,2015-09-30,HSY
2015,3,2015-09-30,HUM
2015,3,2015-09-30,IBM
2015,3,2015-09-30,ICE
2015,3,2015-09-30,IFF
2015,3,2015-09-30,INTC
2015,3,2015-09-30,INTU
2015,3,2015-09-30,IP
2015,3,2015-09-30,IPG
2015,3,2015-09-30,IR
2015,3,2015-09-30,IRM
2015,3,2015-09-30,ISRG
2015,3,2015-09-30,ITW
2015,3,2015-09-30,IVZ
2015,3,2015-09-30,JBHT
2015,3,2015-09-30,JCI
2015,3,2015-09-30,JEC
2015,3,2015-09-30,JEF
2015,3,2015-09-30,JNJ
2015,3,2015-09-30,JNPR
2015,3,2015-09-30,JOY
2015,3,2015-09-30,JPM
2015,3,2015-09-30,JWN
2015,3,2015-09-30,K
2015,3,2015-09-30,KDP
2015,3,2015-09-30,KEY
2015,3,2015-09-30,KHC
2015,3,2015-09-30,KIM
2015,3,2015-09-30,KLAC
2015,3,2015-09-30,KMB
2015,3,2015-09-30,KMI
2015,3,2015-09-30,KMX
2015,3,2015-09-30,KO
2015,3,2015-09-30,KORS
2015,3,2015-09-30,KR
2015,3,2015-09-30,KSS
2015,3,2015-09-30,KSU
2015,3,2015-09-30,L
2015,3,2015-09-30,LB
2015,3,2015-09-30,LEG
2015,3,2015-09-30,LEN
2015,3,2015-09-30,LH
2015,3,2015-09-30,LLL
2015,3,2015-09-30,LLTC
2015,3,2015-09-30,LLY
2015,3,2015-09-30,LM
2015,3,2015-09-30,LMT
2015,3,2015-09-30,LNC
2015,3,2015-09-30,LOW
2015,3,2015-09-30,LRCX
2015,3,2015-09-30,LUV
2015,3,2015-09-30,LVLT
2015,3,2015-09-30,LYB
2015,3,2015-09-30,M
2015,3,2015-09-30,MA
2015,3,2015-09-30,MAC
2015,3,2015-09-30,MAR
2015,3,2015-09-30,MAS
2015,3,2015-09-30,MAT
2015,3,2015-09-30,MCD
2015,3,2015-09-30,MCHP
2015,3,2015-09-30,MCK
2015,3,2015-09-30,MCO
2015,3,2015-09-30,MDLZ
2015,3,2015-09-30,MDT
2015,3,2015-09-30,MET
2015,3,2015-09-30,MHK
2015,3,2015-09-30,MJN
2015,3,2015-09-30,MKC
2015,3,2015-09-30,MLM
2015,3,2015-09-30,MMC
2015,3,2015-09-30,MMM
2015,3,2015-09-30,MNK
2015,3,2015-09-30,MNST
2015,3,2015-09-30,MO
2015,3,2015-09-30,MON
2015,3,2015-09-30,MOS
2015,3,2015-09-30,MPC
2015,3,2015-09-30,MRK
2015,3,2015-09-30,MRO
2015,3,2015-09-30,MS
2015,3,2015-09-30,MSFT
2015,3,2015-09-30,MSI
2015,3,2015-09-30,MTB
2015,3,2015-09-30,MU
2015,3,2015-09-30,MUR
2015,3,2015-09-30,MYL
2015,3,2015-09-30,NAVI
2015,3,2015-09-30,NBL
2015,3,2015-09-30,NDAQ
2015,3,2015-09-30,NEE
2015,3,2015-09-30,NEM
2015,3,2015-09-30,NFLX
2015,3,2015-09-30,NFX
2015,3,2015-09-30,NI
2015,3,2015-09-30,NKE
2015,3,2015-09-30,NLSN
2015,3,2015-09-30,NOC
2015,3,2015-09-30,NOV
2015,3,2015-09-30,NRG
2015,3,2015-09-30,NSC
2015,3,2015-09-30,NTAP
2015,3,2015-09-30,NTRS
2015,3,2015-09-30,NUE
2015,3,2015-09-30,NVDA
2015,3,2015-09-30,NWL
2015,3,2015-09-30,NWS
2015,3,2015-09-30,NWSA
2015,3,2015-09-30,O
2015,3,2015-09-30,OI
2015,3,2015-09-30,OKE
2015,3,2015-09-30,OMC
2015,3,2015-09-30,ORCL
2015,3,2015-09-30,ORLY
2015,3,2015-09-30,OXY
2015,3,2015-09-30,PAYX
2015,3,2015-09-30,PBCT
2015,3,2015-09-30,PBI
2015,3,2015-09-30,PCAR
2015,3,2015-09-30,PCG
2015,3,2015-09-30,PCL
2015,3,2015-09-30,PCP
2015,3,2015-09-30,PDCO
2015,3,2015-09-30,PEG
2015,3,2015-09-30,PEP
2015,3,2015-09-30,PFE
2015,3,2015-09-30,PFG
2015,3,2015-09-30,PG
2015,3,2015-09-30,PGR
2015,3,2015-09-30,PH
2015,3,2015-09-30,PHM
2015,3,2015-09-30,PKI
2015,3,2015-09-30,PLD
2015,3,2015-09-30,PM
2015,3,2015-09-30,PNC
2015,3,2015-09-30,PNR
2015,3,2015-09-30,PNW
2015,3,2015-09-30,POM
2015,3,2015-09-30,PPG
2015,3,2015-09-30,PPL
2015,3,2015-09-30,PRGO
2015,3,2015-09-30,PRU
2015,3,2015-09-30,PSA
2015,3,2015-09-30,PSX
2015,3,2015-09-30,PVH
2015,3,2015-09-30,PWR
2015,3,2015-09-30,PX
2015,3,2015-09-30,PXD
2015,3,2015-09-30,PYPL
2015,3,2015-09-30,QCOM
2015,3,2015-09-30,QRVO
2015,3,2015-09-30,R
2015,3,2015-09-30,RAI
2015,3,2015-09-30,RCL
2015,3,2015-09-30,REGN
2015,3,2015-09-30,RF
2015,3,2015-09-30,RHI
2015,3,2015-09-30,RHT
2015,3,2015-09-30,RIG
2015,3,2015-09-30,RL
2015,3,2015-09-30,ROK
2015,3,2015-09-30,ROP
2015,3,2015-09-30,ROST
2015,3,2015-09-30,RRC
2015,3,2015-09-30,RSG
2015,3,2015-09-30,RTN
2015,3,2015-09-30,SBUX
2015,3,2015-09-30,SCG
2015,3,2015-09-30,SCHW
2015,3,2015-09-30,SE
2015,3,2015-09-30,SEE
2015,3,2015-09-30,SHW
2015,3,2015-09-30,SIAL
2015,3,2015-09-30,SIG
2015,3,2015-09-30,SJM
2015,3,2015-09-30,SLB
2015,3,2015-09-30,SLG
2015,3,2015-09-30,SNA
2015,3,2015-09-30,SNDK
2015,3,2015-09-30,SNI
2015,3,2015-09-30,SO
2015,3,2015-09-30,SPG
2015,3,2015-09-30,SPGI
2015,3,2015-09-30,SPLS
2015,3,2015-09-30,SRCL
2015,3,2015-09-30,SRE
2015,3,2015-09-30,STI
2015,3,2015-09-30,STJ
2015,3,2015-09-30,STT
2015,3,2015-09-30,STX
2015,3,2015-09-30,STZ
2015,3,2015-09-30,SWK
2015,3,2015-09-30,SWKS
2015,3,2015-09-30,SWN
2015,3,2015-09-30,SYK
2015,3,2015-09-30,SYMC
2015,3,2015-09-30,SYY
2015,3,2015-09-30,T
2015,3,2015-09-30,TAP
2015,3,2015-09-30,TDC
2015,3,2015-09-30,TE
2015,3,2015-09-30,TEL
2015,3,2015-09-30,TGNA
2015,3,2015-09-30,TGT
2015,3,2015-09-30,THC
2015,3,2015-09-30,TIF
2015,3,2015-09-30,TJX
2015,3,2015-09-30,TMK
2015,3,2015-09-30,TMO
2015,3,2015-09-30,TPR
2015,3,2015-09-30,TRIP
2015,3,2015-09-30,TROW
2015,3,2015-09-30,TRV
2015,3,2015-09-30,TSCO
2015,3,2015-09-30,TSN
2015,3,2015-09-30,TSS
2015,3,2015-09-30,TWC
2015,3,2015-09-30,TWX
2015,3,2015-09-30,TXN
2015,3,2015-09-30,TXT
2015,3,2015-09-30,UAA
2015,3,2015-09-30,UAL
2015,3,2015-09-30,UHS
2015,3,2015-09-30,UNH
2015,3,2015-09-30,UNM
2015,3,2015-09-30,UNP
2015,3,2015-09-30,UPS
2015,3,2015-09-30,URBN
2015,3,2015-09-30,URI
2015,3,2015-09-30,USB
2015,3,2015-09-30,UTX
2015,3,2015-09-30,V
2015,3,2015-09-30,VAR
2015,3,2015-09-30,VFC
2015,3,2015-09-30,VIAB
2015,3,2015-09-30,VLO
2015,3,2015-09-30,VMC
2015,3,2015-09-30,VNO
2015,3,2015-09-30,VRSN
2015,3,2015-09-30,VRTX
2015,3,2015-09-30,VTR
2015,3,2015-09-30,VZ
2015,3,2015-09-30,WAT
2015,3,2015-09-30,WBA
2015,3,2015-09-30,WDC
2015,3,2015-09-30,WEC
2015,3,2015-09-30,WELL
2015,3,2015-09-30,WFC
2015,3,2015-09-30,WFM
2015,3,2015-09-30,WHR
2015,3,2015-09-30,WM
2015,3,2015-09-30,WMB
2015,3,2015-09-30,WMT
2015,3,2015-09-30,WRK
2015,3,2015-09-30,WU
2015,3,2015-09-30,WY
2015,3,2015-09-30,WYND
2015,3,2015-09-30,WYNN
2015,3,2015-09-30,XEC
2015,3,2015-09-30,XEL
2015,3,2015-09-30,XL
2015,3,2015-09-30,XLNX
2015,3,2015-09-30,XOM
2015,3,2015-09-30,XRAY
2015,3,2015-09-30,XRX
2015,3,2015-09-30,XYL
2015,3,2015-09-30,YUM
2015,3,2015-09-30,ZBH
2015,3,2015-09-30,ZION
2015,3,2015-09-30,ZTS
2015,4,2015-12-31,A
2015,4,2015-12-31,AABA
2015,4,2015-12-31,AAL
2015,4,2015-12-31,AAP
2015,4,2015-12-31,AAPL
2015,4,2015-12-31,ABBV
2015,4,2015-12-31,ABC
2015,4,2015-12-31,ABT
2015,4,2015-12-31,ACN
2015,4,2015-12-31,ADBE
2015,4,2015-12-31,ADI
2015,4,2015-12-31,ADM
2015,4,2015-12-31,ADP
2015,4,2015-12-31,ADS
2015,4,2015-12-31,ADSK
2015,4,2015-12-31,ADT
2015,4,2015-12-31,AEE
2015,4,2015-12-31,AEP
2015,4,2015-12-31,AES
2015,4,2015-12-31,AET
2015,4,2015-12-31,AFL
2015,4,2015-12-31,AGN
2015,4,2015-12-31,AIG
2015,4,2015-12-31,AIV
2015,4,2015-12-31,AIZ
2015,4,2015-12-31,AKAM
2015,4,2015-12-31,ALL
2015,4,2015-12-31,ALLE
2015,4,2015-12-31,ALXN
2015,4,2015-12-31,AMAT
2015,4,2015-12-31,AME
2015,4,2015-12-31,AMG
2015,4,2015-12-31,AMGN
2015,4,2015-12-31,AMP
2015,4,2015-12-31,AMT
2015,4,2015-12-31,AMZN
2015,4,2015-12-31,AN
2015,4,2015-12-31,ANDV
2015,4,2015-12-31,ANTM
2015,4,2015-12-31,AON
2015,4,2015-12-31,APA
2015,4,2015-12-31,APC
2015,4,2015-12-31,APD
2015,4,2015-12-31,APH
2015,4,2015-12-31,APTV
2015,4,2015-12-31,ARG
2015,4,2015-12-31,ARNC
2015,4,2015-12-31,ATVI
2015,4,2015-12-31,AVB
2015,4,2015-12-31,AVGO
2015,4,2015-12-31,AVY
2015,4,2015-12-31,AXP
2015,4,2015-12-31,AZO
2015,4,2015-12-31,BA
2015,4,2015-12-31,BAC
2015,4,2015-12-31,BAX
2015,4,2015-12-31,BBBY
2015,4,2015-12-31,BBT
2015,4,2015-12-31,BBY
2015,4,2015-12-31,BCR
2015,4,2015-12-31,BDX
2015,4,2015-12-31,BEN
2015,4,2015-12-31,BF.B
2015,4,2015-12-31,BHGE
2015,4,2015-12-31,BIIB
2015,4,2015-12-31,BK
2015,4,2015-12-31,BKNG
2015,4,2015-12-31,BLK
2015,4,2015-12-31,BLL
2015,4,2015-12-31,BMY
2015,4,2015-12-31,BRCM
2015,4,2015-12-31,BRK.B
2015,4,2015-12-31,BSX
2015,4,2015-12-31,BWA
2015,4,2015-12-31,BXLT
2015,4,2015-12-31,BXP
2015,4,2015-12-31,C
2015,4,2015-12-31,CA
2015,4,2015-12-31,CAG
2015,4,2015-12-31,CAH
2015,4,2015-12-31,CAM
2015,4,2015-12-31,CAT
2015,4,2015-12-31,CB
2015,4,2015-12-31,CBRE
2015,4,2015-12-31,CBS
2015,4,2015-12-31,CCE
2015,4,2015-12-31,CCI
2015,4,2015-12-31,CCL
2015,4,2015-12-31,CELG
2015,4,2015-12-31,CERN
2015,4,2015-12-31,CF
2015,4,2015-12-31,CHD
2015,4,2015-12-31,CHK
2015,4,2015-12-31,CHRW
2015,4,2015-12-31,CI
2015,4,2015-12-31,CINF
2015,4,2015-12-31,CL
2015,4,2015-12-31,CLX
2015,4,2015-12-31,CMA
2015,4,2015-12-31,CMCSA
2015,4,2015-12-31,CME
2015,4,2015-12-31,CMG
2015,4,2015-12-31,CMI
2015,4,2015-12-31,CMS
2015,4,2015-12-31,CNP
2015,4,2015-12-31,CNX
2015,4,2015-12-31,COF
2015,4,2015-12-31,COG
2015,4,2015-12-31,COL
2015,4,2015-12-31,COP
2015,4,2015-12-31,COST
2015,4,2015-12-31,CPB
2015,4,2015-12-31,CPGX
2015,4,2015-12-31,CRM
2015,4,2015-12-31,CSCO
2015,4,2015-12-31,CSRA
2015,4,2015-12-31,CSX
2015,4,2015-12-31,CTAS
2015,4,2015-12-31,CTL
2015,4,2015-12-31,CTSH
2015,4,2015-12-31,CTXS
2015,4,2015-12-31,CVC
2015,4,2015-12-31,CVS
2015,4,2015-12-31,CVX
2015,4,2015-12-31,D
2015,4,2015-12-31,DAL
2015,4,2015-12-31,DD
2015,4,2015-12-31,DE
2015,4,2015-12-31,DFS
2015,4,2015-12-31,DG
2015,4,2015-12-31,DGX
2015,4,2015-12-31,DHI
2015,4,2015-12-31,DHR
2015,4,2015-12-31,DIS
2015,4,2015-12-31,DISCA
2015,4,2015-12-31,DISCK
2015,4,2015-12-31,DLTR
2015,4,2015-12-31,DNB
2015,4,2015-12-31,DO
2015,4,2015-12-31,DOV
2015,4,2015-12-31,DOW
2015,4,2015-12-31,DRI
2015,4,2015-12-31,DTE
2015,4,2015-12-31,DUK
2015,4,2015-12-31,DVA
2015,4,2015-12-31,DVN
2015,4,2015-12-31,EA
2015,4,2015-12-31,EBAY
2015,4,2015-12-31,ECL
2015,4,2015-12-31,ED
2015,4,2015-12-31,EFX
2015,4,2015-12-31,EIX
2015,4,2015-12-31,EL
2015,4,2015-12-31,EMC
2015,4,2015-12-31,EMN
2015,4,2015-12-31,EMR
2015,4,2015-12-31,ENDP
2015,4,2015-12-31,EOG
2015,4,2015-12-31,EQIX
2015,4,2015-12-31,EQR
2015,4,2015-12-31,EQT
2015,4,2015-12-31,ES
2015,4,2015-12-31,ESRX
2015,4,2015-12-31,ESS
2015,4,2015-12-31,ESV
2015,4,2015-12-31,ETFC
2015,4,2015-12-31,ETN
2015,4,2015-12-31,ETR
2015,4,2015-12-31,EW
2015,4,2015-12-31,EXC
2015,4,2015-12-31,EXPD
2015,4,2015-12-31,EXPE
2015,4,2015-12-31,F
2015,4,2015-12-31,FAST
2015,4,2015-12-31,FB
2015,4,2015-12-31,FCX
2015,4,2015-12-31,FDX
2015,4,2015-12-31,FE
2015,4,2015-12-31,FFIV
2015,4,2015-12-31,FIS
2015,4,2015-12-31,FISV
2015,4,2015-12-31,FITB
2015,4,2015-12-31,FLIR
2015,4,2015-12-31,FLR
2015,4,2015-12-31,FLS
2015,4,2015-12-31,FMC
2015,4,2015-12-31,FOSL
2015,4,2015-12-31,FOX
2015,4,2015-12-31,FOXA
2015,4,2015-12-31,FSLR
2015,4,2015-12-31,FTI
2015,4,2015-12-31,FTR
2015,4,2015-12-31,GAS
2015,4,2015-12-31,GD
2015,4,2015-12-31,GE
2015,4,2015-12-31,GGP
2015,4,2015-12-31,GILD
2015,4,2015-12-31,GIS
2015,4,2015-12-31,GLW
2015,4,2015-12-31,GM
2015,4,2015-12-31,GMCR
2015,4,2015-12-31,GME
2015,4,2015-12-31,GOOG
2015,4,2015-12-31,GOOGL
2015,4,2015-12-31,GPC
2015,4,2015-12-31,GPS
2015,4,2015-12-31,GRMN
2015,4,2015-12-31,GS
2015,4,2015-12-31,GT
2015,4,2015-12-31,GWW
2015,4,2015-12-31,HAL
2015,4,2015-12-31,HAR
2015,4,2015-12-31,HAS
2015,4,2015-12-31,HBAN
2015,4,2015-12-31,HBI
2015,4,2015-12-31,HCA
2015,4,2015-12-31,HCP
2015,4,2015-12-31,HD
2015,4,2015-12-31,HES
2015,4,2015-12-31,HIG
2015,4,2015-12-31,HOG
2015,4,2015-12-31,HON
2015,4,2015-12-31,HOT
2015,4,2015-12-31,HP
2015,4,2015-12-31,HPE
2015,4,2015-12-31,HPQ
2015,4,2015-12-31,HRB
2015,4,2015-12-31,HRL
2015,4,2015-12-31,HRS
2015,4,2015-12-31,HSIC
2015,4,2015-12-31,HST
2015,4,2015-12-31,HSY
2015,4,2015-12-31,HUM
2015,4,2015-12-31,IBM
2015,4,2015-12-31,ICE
2015,4,2015-12-31,IFF
2015,4,2015-12-31,ILMN
2015,4,2015-12-31,INTC
2015,4,2015-12-31,INTU
2015,4,2015-12-31,IP
